,response,trial_id,chord_index,chord_pleasantness,Symbol,Order,IC,Entropy,HarmonicFunction,SensoryDissonance,SpectralComplexity,SpectralCentroid
5683,R_1dsJS0UUWqDvId3,4_105_O,0,66.0,ii,4.0,6.47245674,4.35457773,same,0.3692122414708138,1.19,1934.7816357421875
5684,R_1dsJS0UUWqDvId3,4_105_O,1,65.0,IV,3.0,5.606423895,5.000494654,same,0.3782215312123299,1.31,1967.081043701172
5685,R_1dsJS0UUWqDvId3,4_105_O,2,65.0,I,2.0,3.663681747,5.169992723,same,0.3981646379828453,1.7,1923.6499255371093
5686,R_1dsJS0UUWqDvId3,4_105_O,3,42.0,-III,3.0,5.594318932,5.237810818,same,0.3775595062971115,1.62,1828.9333569335936
5687,R_1dsJS0UUWqDvId3,4_105_O,4,86.0,-VII,3.0,3.316915975,4.8014875,same,0.3778332401812077,1.1,1956.8944396972656
5688,R_1dsJS0UUWqDvId3,4_105_O,5,38.0,I,4.0,2.637227292,4.410251944,same,0.4000146293640136,1.68,1923.5781225585936
5689,R_1dsJS0UUWqDvId3,4_105_O,6,25.0,V,5.0,4.531529645,4.182134822,same,0.3693651181459427,1.46,1965.1568041992184
5690,R_1dsJS0UUWqDvId3,4_105_O,7,40.0,vi,4.0,5.259395091,4.823051238,same,0.3886957728862762,1.53,1962.7443713378907
5691,R_1dsJS0UUWqDvId3,4_105_O,8,65.0,IV,3.0,3.852737612,5.113352498,same,0.3743414668738842,1.34,1972.6756823730468
5692,R_1dsJS0UUWqDvId3,4_105_O,9,85.0,V,4.0,2.373966235,4.50728225,same,0.3606234654784203,1.41,1962.2587536621097
5693,R_1dsJS0UUWqDvId3,4_105_O,10,54.0,I,5.0,1.988804317,4.452797361,same,0.391685399711132,1.83,1928.9296545410157
5694,R_1dsJS0UUWqDvId3,4_105_S,-2,-1.0,,,,,,,,
5695,R_1dsJS0UUWqDvId3,4_105_S,-1,0.0,,,,,,,,
5696,R_1dsJS0UUWqDvId3,4_105_S,0,-23.0,ii,4.0,6.47245674,4.35457773,same,0.3692122414708138,1.19,1934.7816357421875
5697,R_1dsJS0UUWqDvId3,4_105_S,1,25.0,IV,3.0,5.606423895,5.000494654,same,0.3782215312123299,1.31,1967.081043701172
5698,R_1dsJS0UUWqDvId3,4_105_S,2,45.0,I,2.0,3.663681747,5.169992723,same,0.3981646379828453,1.7,1923.6499255371093
5699,R_1dsJS0UUWqDvId3,4_105_S,3,57.0,-III,3.0,5.594318932,5.237810818,same,0.3775595062971115,1.62,1828.9333569335936
5700,R_1dsJS0UUWqDvId3,4_105_S,4,79.0,-VII,3.0,3.316915975,4.8014875,same,0.3778332416713237,1.1,1956.8944396972656
5701,R_1dsJS0UUWqDvId3,4_105_S,5,96.0,-III,4.0,2.64908998,4.410251944,same,0.3888307300209999,1.78,1848.3692053222655
5702,R_1dsJS0UUWqDvId3,4_105_S,6,43.0,V,4.0,6.697683151,2.118671045,same,0.3697980722784996,1.46,1965.2717602539065
5703,R_1dsJS0UUWqDvId3,4_105_S,7,29.0,vi,3.0,6.170693034,4.849359136,same,0.3880787765979767,1.53,1962.7443786621093
5704,R_1dsJS0UUWqDvId3,4_105_S,8,56.0,IV,2.0,4.447764562,5.324186887,same,0.3743414810299873,1.34,1972.6753137207031
5705,R_1dsJS0UUWqDvId3,4_105_S,9,92.0,V,3.0,3.464881253,5.132897511,same,0.3606232249736786,1.41,1962.2586193847656
5706,R_1dsJS0UUWqDvId3,4_105_S,10,-5.0,I,4.0,2.853453293,4.911854118,same,0.3916870406270027,1.83,1928.929520263672
5707,R_1dsJS0UUWqDvId3,4_31_O,-2,,,,,,,,,
5708,R_1dsJS0UUWqDvId3,4_31_O,-1,-1.0,,,,,,,,
5709,R_1dsJS0UUWqDvId3,4_31_O,0,-1.0,I,4.0,2.960359394,4.577004159,diff,0.3737822702527046,1.71,1900.272958984375
5710,R_1dsJS0UUWqDvId3,4_31_O,1,46.0,vi,5.0,4.078090606,4.66876448,diff,0.3930656577646732,1.55,2003.826239013672
5711,R_1dsJS0UUWqDvId3,4_31_O,2,62.0,ii,5.0,5.431792878,3.763483588,diff,0.3607216557860374,1.08,1944.8450842285156
5712,R_1dsJS0UUWqDvId3,4_31_O,3,82.0,-VII,3.0,4.836888644,4.79421052,diff,0.3715118882060051,1.11,1942.3109912109376
5713,R_1dsJS0UUWqDvId3,4_31_O,4,46.0,V,4.0,1.705028421,4.394560025,diff,0.3864912310242653,1.64,1852.321300048828
5714,R_1dsJS0UUWqDvId3,4_31_O,5,23.0,I,5.0,2.635198165,4.782914937,diff,0.3794443130493164,1.65,1901.1139440917968
5715,R_1dsJS0UUWqDvId3,4_31_O,6,20.0,-VII,5.0,7.34114219,2.485680533,diff,0.3668601439893246,1.1,1944.596864013672
5716,R_1dsJS0UUWqDvId3,4_31_O,7,-18.0,I,3.0,2.950977038,4.797095822,diff,0.3930721458792686,1.59,1906.638643798828
5717,R_1dsJS0UUWqDvId3,4_31_O,8,-82.0,I,4.0,3.250998351,4.95626648,diff,0.3788878427445888,1.65,1900.5688037109376
5718,R_1dsJS0UUWqDvId3,4_31_O,9,-100.0,I,5.0,2.611020542,4.786421378,diff,0.3790624362230301,1.69,1895.8002221679687
5719,R_1dsJS0UUWqDvId3,4_31_O,10,-100.0,I,6.0,1.645447386,4.370179495,diff,0.3850282394886017,1.61,1904.424873046875
5720,R_1dsJS0UUWqDvId3,4_31_S,-2,1.0,,,,,,,,
5721,R_1dsJS0UUWqDvId3,4_31_S,-1,2.0,,,,,,,,
5722,R_1dsJS0UUWqDvId3,4_31_S,0,2.0,I,4.0,2.960359394,4.577004159,diff,0.3737822702527046,1.71,1900.272958984375
5723,R_1dsJS0UUWqDvId3,4_31_S,1,2.0,vi,5.0,4.078090606,4.66876448,diff,0.3930656577646732,1.55,2003.826239013672
5724,R_1dsJS0UUWqDvId3,4_31_S,2,44.0,ii,5.0,5.431792878,3.763483588,diff,0.3607216557860374,1.08,1944.8450842285156
5725,R_1dsJS0UUWqDvId3,4_31_S,3,24.0,-VII,3.0,4.836888644,4.79421052,diff,0.3715118882060051,1.11,1942.3109912109376
5726,R_1dsJS0UUWqDvId3,4_31_S,4,72.0,V,4.0,1.705028421,4.394560025,diff,0.3864912307262421,1.64,1852.3213037109376
5727,R_1dsJS0UUWqDvId3,4_31_S,5,92.0,V,5.0,2.632351297,4.782914937,diff,0.3792459747195243,1.68,1833.7110632324216
5728,R_1dsJS0UUWqDvId3,4_31_S,6,43.0,-VII,5.0,5.513760699,3.433887756,diff,0.3643470253050327,1.1,1944.6219580078125
5729,R_1dsJS0UUWqDvId3,4_31_S,7,82.0,I,4.0,2.968177539,4.705895125,diff,0.3930722936987877,1.59,1906.638896484375
5730,R_1dsJS0UUWqDvId3,4_31_S,8,57.0,I,5.0,1.722462728,4.37962809,diff,0.3788886219263077,1.65,1900.568778076172
5731,R_1dsJS0UUWqDvId3,4_31_S,9,73.0,I,5.0,3.984414306,4.42463311,diff,0.3789454232156277,1.69,1895.8002221679687
5732,R_1dsJS0UUWqDvId3,4_31_S,10,53.0,I,5.0,1.988073349,4.738395637,diff,0.3850281375646591,1.61,1904.4252099609375
5733,R_1dsJS0UUWqDvId3,4_35_O,-2,,,,,,,,,
5734,R_1dsJS0UUWqDvId3,4_35_O,-1,-1.0,,,,,,,,
5735,R_1dsJS0UUWqDvId3,4_35_O,0,92.0,i,2.0,3.770113814,4.827122121,diff,0.3821344600617886,1.71,1909.071026611328
5736,R_1dsJS0UUWqDvId3,4_35_O,1,100.0,iv,3.0,3.813668881,4.846779336,diff,0.3867014756798744,1.52,1962.6397705078125
5737,R_1dsJS0UUWqDvId3,4_35_O,2,-43.0,V,4.0,4.755054113,4.554490918,diff,0.3826933491230011,1.23,1947.867646484375
5738,R_1dsJS0UUWqDvId3,4_35_O,3,40.0,i,4.0,3.432483674,3.947102728,diff,0.3765027989447116,1.71,1908.3422619628907
5739,R_1dsJS0UUWqDvId3,4_35_O,4,69.0,vio,4.0,7.811515321,3.932505807,diff,0.3629306855797767,1.48,1869.745458984375
5740,R_1dsJS0UUWqDvId3,4_35_O,5,80.0,iv,2.0,2.309803886,4.335385185,diff,0.3902218562364578,1.47,1962.1401110839845
5741,R_1dsJS0UUWqDvId3,4_35_O,6,-36.0,V,2.0,5.373126112,4.165129289,diff,0.3772104722261429,1.13,1954.3142578125
5742,R_1dsJS0UUWqDvId3,4_35_O,7,35.0,I,2.0,3.445830252,4.94092735,diff,0.3845519065856934,1.63,1944.7198376464844
5743,R_1dsJS0UUWqDvId3,4_35_O,8,64.0,i,3.0,5.721860896,5.049576881,diff,0.38581378236413,1.77,1892.1534924316409
5744,R_1dsJS0UUWqDvId3,4_35_O,9,97.0,iv,3.0,4.720116756,4.682255939,diff,0.3898242262005806,1.47,1969.3876977539064
5745,R_1dsJS0UUWqDvId3,4_35_O,10,12.0,V,3.0,4.664778917,4.734942755,diff,0.3690640394389629,1.25,1927.2862622070313
5746,R_1dsJS0UUWqDvId3,4_35_S,-2,15.0,,,,,,,,
5747,R_1dsJS0UUWqDvId3,4_35_S,-1,0.0,,,,,,,,
5748,R_1dsJS0UUWqDvId3,4_35_S,0,7.0,i,2.0,3.770113814,4.827122121,diff,0.3821344600617886,1.71,1909.071026611328
5749,R_1dsJS0UUWqDvId3,4_35_S,1,35.0,iv,3.0,3.813668881,4.846779336,diff,0.3867014756798744,1.52,1962.6397705078125
5750,R_1dsJS0UUWqDvId3,4_35_S,2,13.0,V,4.0,4.755054113,4.554490918,diff,0.3826933491230011,1.23,1947.867646484375
5751,R_1dsJS0UUWqDvId3,4_35_S,3,47.0,i,4.0,3.432483674,3.947102728,diff,0.3765027989447116,1.71,1908.3422619628907
5752,R_1dsJS0UUWqDvId3,4_35_S,4,25.0,vio,4.0,7.811515321,3.932505807,diff,0.3629306843876839,1.48,1869.745457763672
5753,R_1dsJS0UUWqDvId3,4_35_S,5,52.0,-VII,2.0,2.312795902,4.335385185,diff,0.3903460094332695,1.23,1942.270614013672
5754,R_1dsJS0UUWqDvId3,4_35_S,6,57.0,V,2.0,5.098812863,4.495762225,diff,0.3781192794442177,1.13,1954.2269213867187
5755,R_1dsJS0UUWqDvId3,4_35_S,7,40.0,I,2.0,3.165606751,4.77198276,diff,0.3845525294542312,1.63,1944.7201159667968
5756,R_1dsJS0UUWqDvId3,4_35_S,8,35.0,i,3.0,5.81737594,5.025000503,diff,0.3858138674497604,1.77,1892.1533410644531
5757,R_1dsJS0UUWqDvId3,4_35_S,9,34.0,iv,3.0,4.720116756,4.682255939,diff,0.3898236140608787,1.47,1969.3874536132812
5758,R_1dsJS0UUWqDvId3,4_35_S,10,31.0,V,3.0,4.664778917,4.734942755,diff,0.3690641249716282,1.25,1927.286121826172
5759,R_1dsJS0UUWqDvId3,4_49_O,-2,,,,,,,,,
5760,R_1dsJS0UUWqDvId3,4_49_O,-1,,,,,,,,,
5761,R_1dsJS0UUWqDvId3,4_49_O,0,,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
5762,R_1dsJS0UUWqDvId3,4_49_O,1,36.0,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
5763,R_1dsJS0UUWqDvId3,4_49_O,2,36.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
5764,R_1dsJS0UUWqDvId3,4_49_O,3,16.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
5765,R_1dsJS0UUWqDvId3,4_49_O,4,-7.0,I,10.0,2.170319996,4.05954959,same,0.3853097829222679,1.65,1852.411193847656
5766,R_1dsJS0UUWqDvId3,4_49_O,5,-31.0,I,10.0,2.250737931,4.287486681,same,0.3792465284466743,1.68,1833.711368408203
5767,R_1dsJS0UUWqDvId3,4_49_O,6,-73.0,I,8.0,1.542819532,4.184440856,same,0.3756053230166435,1.7,1837.5607763671876
5768,R_1dsJS0UUWqDvId3,4_49_O,7,33.0,-VII,6.0,4.701295322,4.005031643,same,0.3870491433143616,1.32,1932.2628063964844
5769,R_1dsJS0UUWqDvId3,4_49_O,8,33.0,-VII,6.0,1.852367321,3.912732996,same,0.3858346223831176,1.38,1932.189560546875
5770,R_1dsJS0UUWqDvId3,4_49_O,9,72.0,-VI,7.0,4.24507604,4.452533871,same,0.3807891164720058,1.23,1940.4977087402344
5771,R_1dsJS0UUWqDvId3,4_49_O,10,47.0,-VI,4.0,1.002637896,3.53879054,same,0.3885153579711914,1.3,1938.7396057128904
5772,R_1dsJS0UUWqDvId3,4_49_S,-2,0.0,,,,,,,,
5773,R_1dsJS0UUWqDvId3,4_49_S,-1,1.0,,,,,,,,
5774,R_1dsJS0UUWqDvId3,4_49_S,0,0.0,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
5775,R_1dsJS0UUWqDvId3,4_49_S,1,-8.0,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
5776,R_1dsJS0UUWqDvId3,4_49_S,2,19.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
5777,R_1dsJS0UUWqDvId3,4_49_S,3,-9.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
5778,R_1dsJS0UUWqDvId3,4_49_S,4,-9.0,I,10.0,2.170319996,4.05954959,same,0.385309784412384,1.65,1852.4111975097655
5779,R_1dsJS0UUWqDvId3,4_49_S,5,14.0,-VI,10.0,2.255062292,4.287486681,same,0.3896974700689316,1.19,1953.3404040527344
5780,R_1dsJS0UUWqDvId3,4_49_S,6,-15.0,I,5.0,5.292330311,3.923152447,same,0.3728515572845935,1.7,1837.5513415527344
5781,R_1dsJS0UUWqDvId3,4_49_S,7,-5.0,-VII,4.0,4.810400995,4.897084731,same,0.3870486050844192,1.32,1932.2623596191409
5782,R_1dsJS0UUWqDvId3,4_49_S,8,-14.0,-VII,3.0,5.092858995,3.458604879,same,0.3858349445462227,1.38,1932.1895935058592
5783,R_1dsJS0UUWqDvId3,4_49_S,9,23.0,-VI,3.0,4.472706127,5.115352172,same,0.3807892891764641,1.23,1940.4980151367188
5784,R_1dsJS0UUWqDvId3,4_49_S,10,23.0,-VI,4.0,1.941630698,4.576161896,same,0.3885612601041794,1.3,1938.74
5785,R_1dsJS0UUWqDvId3,re1_25_O,-2,,,,,,,,,
5786,R_1dsJS0UUWqDvId3,re1_25_O,-1,,,,,,,,,
5787,R_1dsJS0UUWqDvId3,re1_25_O,0,,,,,,,,,
5788,R_1dsJS0UUWqDvId3,re1_25_O,1,-40.0,,,,,,,,
5789,R_1dsJS0UUWqDvId3,re1_25_O,2,-64.0,,,,,,,,
5790,R_1dsJS0UUWqDvId3,re1_25_O,3,-72.0,,,,,,,,
5791,R_1dsJS0UUWqDvId3,re1_25_O,4,17.0,,,,,,,,
5792,R_1dsJS0UUWqDvId3,re1_25_O,5,100.0,,,,,,,,
5793,R_1dsJS0UUWqDvId3,re1_25_O,6,100.0,,,,,,,,
5794,R_1dsJS0UUWqDvId3,re1_25_O,7,76.0,,,,,,,,
5795,R_1dsJS0UUWqDvId3,re1_25_O,8,100.0,,,,,,,,
5796,R_1dsJS0UUWqDvId3,re1_25_O,9,100.0,,,,,,,,
5797,R_1dsJS0UUWqDvId3,re1_25_O,10,50.0,,,,,,,,
5798,R_1dsJS0UUWqDvId3,re2_40_S,-2,2.0,,,,,,,,
5799,R_1dsJS0UUWqDvId3,re2_40_S,-1,2.0,,,,,,,,
5800,R_1dsJS0UUWqDvId3,re2_40_S,0,2.0,,,,,,,,
5801,R_1dsJS0UUWqDvId3,re2_40_S,1,2.0,,,,,,,,
5802,R_1dsJS0UUWqDvId3,re2_40_S,2,60.0,,,,,,,,
5803,R_1dsJS0UUWqDvId3,re2_40_S,3,97.0,,,,,,,,
5804,R_1dsJS0UUWqDvId3,re2_40_S,4,88.0,,,,,,,,
5805,R_1dsJS0UUWqDvId3,re2_40_S,5,-1.0,,,,,,,,
5806,R_1dsJS0UUWqDvId3,re2_40_S,6,49.0,,,,,,,,
5807,R_1dsJS0UUWqDvId3,re2_40_S,7,100.0,,,,,,,,
5808,R_1dsJS0UUWqDvId3,re2_40_S,8,73.0,,,,,,,,
5809,R_1dsJS0UUWqDvId3,re2_40_S,9,73.0,,,,,,,,
5810,R_1dsJS0UUWqDvId3,re2_40_S,10,73.0,,,,,,,,
5811,R_1dsJS0UUWqDvId3,re3_16_S,-2,,,,,,,,,
5812,R_1dsJS0UUWqDvId3,re3_16_S,-1,,,,,,,,,
5813,R_1dsJS0UUWqDvId3,re3_16_S,0,,,,,,,,,
5814,R_1dsJS0UUWqDvId3,re3_16_S,1,-23.0,,,,,,,,
5815,R_1dsJS0UUWqDvId3,re3_16_S,2,-54.0,,,,,,,,
5816,R_1dsJS0UUWqDvId3,re3_16_S,3,39.0,,,,,,,,
5817,R_1dsJS0UUWqDvId3,re3_16_S,4,39.0,,,,,,,,
5818,R_1dsJS0UUWqDvId3,re3_16_S,5,71.0,,,,,,,,
5819,R_1dsJS0UUWqDvId3,re3_16_S,6,93.0,,,,,,,,
5820,R_1dsJS0UUWqDvId3,re3_16_S,7,100.0,,,,,,,,
5821,R_1dsJS0UUWqDvId3,re3_16_S,8,100.0,,,,,,,,
5822,R_1dsJS0UUWqDvId3,re3_16_S,9,78.0,,,,,,,,
5823,R_1dsJS0UUWqDvId3,re3_16_S,10,100.0,,,,,,,,
5824,R_1dsJS0UUWqDvId3,re4_35_O,-2,,,,,,,,,
5825,R_1dsJS0UUWqDvId3,re4_35_O,-1,,,,,,,,,
5826,R_1dsJS0UUWqDvId3,re4_35_O,0,-1.0,,,,,,,,
5827,R_1dsJS0UUWqDvId3,re4_35_O,1,61.0,,,,,,,,
5828,R_1dsJS0UUWqDvId3,re4_35_O,2,-87.0,,,,,,,,
5829,R_1dsJS0UUWqDvId3,re4_35_O,3,6.0,,,,,,,,
5830,R_1dsJS0UUWqDvId3,re4_35_O,4,-100.0,,,,,,,,
5831,R_1dsJS0UUWqDvId3,re4_35_O,5,64.0,,,,,,,,
5832,R_1dsJS0UUWqDvId3,re4_35_O,6,-61.0,,,,,,,,
5833,R_1dsJS0UUWqDvId3,re4_35_O,7,1.0,,,,,,,,
5834,R_1dsJS0UUWqDvId3,re4_35_O,8,56.0,,,,,,,,
5835,R_1dsJS0UUWqDvId3,re4_35_O,9,90.0,,,,,,,,
5836,R_1dsJS0UUWqDvId3,re4_35_O,10,-100.0,,,,,,,,
5837,R_1lLczv84whbk80U,1_18_O,-2,,,,,,,,,
5838,R_1lLczv84whbk80U,1_18_O,-1,-1.0,,,,,,,,
5839,R_1lLczv84whbk80U,1_18_O,0,6.0,V,3.0,2.882847017,4.422646591,diff,0.386519546508789,1.3,1931.1542346191409
5840,R_1lLczv84whbk80U,1_18_O,1,17.0,II,4.0,5.428882434,4.701666993,diff,0.3812619271874428,1.66,1891.4213671875
5841,R_1lLczv84whbk80U,1_18_O,2,28.0,iii,3.0,6.315658578,4.582834969,diff,0.3682813675701618,1.12,1957.6664782714845
5842,R_1lLczv84whbk80U,1_18_O,3,38.0,#io,2.0,7.349195773,3.883150504,diff,0.3645215697586536,1.38,1902.894599609375
5843,R_1lLczv84whbk80U,1_18_O,4,32.0,ii,2.0,1.137883918,3.507431803,diff,0.3807367911934852,1.63,1889.366550292969
5844,R_1lLczv84whbk80U,1_18_O,5,40.0,#io,3.0,7.790566478,4.12006539,diff,0.3664886778593063,1.35,1922.440411376953
5845,R_1lLczv84whbk80U,1_18_O,6,46.0,ii,1.0,2.740837217,4.526591739,diff,0.3864492177963257,1.52,1893.2779040527344
5846,R_1lLczv84whbk80U,1_18_O,7,51.0,ii,2.0,3.165036417,4.816686399,diff,0.378655734360218,1.62,1890.6687109375
5847,R_1lLczv84whbk80U,1_18_O,8,55.0,V,3.0,4.120804858,4.445939184,diff,0.3891844019293785,1.44,1937.140382080078
5848,R_1lLczv84whbk80U,1_18_O,9,60.0,V,3.0,2.574061123,4.253003081,diff,0.3855892336368561,1.3,1931.7840051269532
5849,R_1lLczv84whbk80U,1_18_O,10,65.0,iii,4.0,4.814689029,4.100789225,diff,0.3652399754524231,1.1,1950.872293701172
5850,R_1lLczv84whbk80U,1_18_S,-2,,,,,,,,,
5851,R_1lLczv84whbk80U,1_18_S,-1,-1.0,,,,,,,,
5852,R_1lLczv84whbk80U,1_18_S,0,6.0,V,3.0,2.882847017,4.422646591,diff,0.386519546508789,1.3,1931.1542346191409
5853,R_1lLczv84whbk80U,1_18_S,1,14.0,II,4.0,5.428882434,4.701666993,diff,0.3812619271874428,1.66,1891.4213671875
5854,R_1lLczv84whbk80U,1_18_S,2,20.0,iii,3.0,6.315658578,4.582834969,diff,0.3682813675701618,1.12,1957.6664782714845
5855,R_1lLczv84whbk80U,1_18_S,3,26.0,#io,2.0,7.349195773,3.883150504,diff,0.3645215697586536,1.38,1902.894599609375
5856,R_1lLczv84whbk80U,1_18_S,4,18.0,ii,2.0,1.137883918,3.507431803,diff,0.3807367911934852,1.63,1889.3665405273437
5857,R_1lLczv84whbk80U,1_18_S,5,21.0,V+,3.0,7.790566478,4.12006539,diff,0.3721323308348656,1.27,1903.007176513672
5858,R_1lLczv84whbk80U,1_18_S,6,20.0,ii,1.0,6.236044368,4.732960528,diff,0.3844589921832084,1.52,1893.194873046875
5859,R_1lLczv84whbk80U,1_18_S,7,25.0,ii,1.0,4.36312273,5.120787058,diff,0.3786552512645721,1.62,1890.668504638672
5860,R_1lLczv84whbk80U,1_18_S,8,30.0,V,2.0,3.771258154,4.976862111,diff,0.3891842862963676,1.44,1937.1403271484376
5861,R_1lLczv84whbk80U,1_18_S,9,36.0,V,3.0,2.574061123,4.253003081,diff,0.3855894693732262,1.3,1931.7835949707032
5862,R_1lLczv84whbk80U,1_18_S,10,38.0,iii,4.0,4.814689029,4.100789225,diff,0.3652380834519863,1.1,1950.8722143554687
5863,R_1lLczv84whbk80U,1_21_O,-2,,,,,,,,,
5864,R_1lLczv84whbk80U,1_21_O,-1,,,,,,,,,
5865,R_1lLczv84whbk80U,1_21_O,0,5.0,ii,0.0,5.751996329,5.09971751,same,0.3954825839400291,1.54,1997.942130126953
5866,R_1lLczv84whbk80U,1_21_O,1,11.0,ii,1.0,4.36312273,5.120787058,same,0.394006854891777,1.55,2004.723145751953
5867,R_1lLczv84whbk80U,1_21_O,2,17.0,II,2.0,5.112650451,4.976862111,same,0.3802014970779419,1.35,1966.9897534179688
5868,R_1lLczv84whbk80U,1_21_O,3,26.0,II,3.0,3.157679941,4.396789319,same,0.3767733210325241,1.42,1959.8766650390623
5869,R_1lLczv84whbk80U,1_21_O,4,33.0,-VI,4.0,6.800025179,4.225617168,same,0.3812309744954109,1.27,1940.5477282714844
5870,R_1lLczv84whbk80U,1_21_O,5,23.0,V+,2.0,7.334320503,4.718569944,same,0.3807154394686222,1.11,1993.2025244140625
5871,R_1lLczv84whbk80U,1_21_O,6,29.0,I,1.0,3.413176446,4.732960528,same,0.3741553860902786,1.71,1837.712507324219
5872,R_1lLczv84whbk80U,1_21_O,7,33.0,I,2.0,3.264204227,4.951074734,same,0.3858453470468521,1.67,1852.9068090820313
5873,R_1lLczv84whbk80U,1_21_O,8,40.0,IV,3.0,4.863803269,4.902115724,same,0.3817663122713566,1.65,1900.607613525391
5874,R_1lLczv84whbk80U,1_21_O,9,46.0,IV,3.0,3.84158003,4.993717803,same,0.3790632657706737,1.69,1895.800061035156
5875,R_1lLczv84whbk80U,1_21_O,10,53.0,#ivo,4.0,5.841967534,4.852737664,same,0.3841238451004028,1.49,1906.650662841797
5876,R_1lLczv84whbk80U,1_21_S,-2,,,,,,,,,
5877,R_1lLczv84whbk80U,1_21_S,-1,-1.0,,,,,,,,
5878,R_1lLczv84whbk80U,1_21_S,0,5.0,ii,0.0,5.751996329,5.09971751,same,0.3954825839400291,1.54,1997.942130126953
5879,R_1lLczv84whbk80U,1_21_S,1,10.0,ii,1.0,4.36312273,5.120787058,same,0.394006854891777,1.55,2004.723145751953
5880,R_1lLczv84whbk80U,1_21_S,2,2.0,II,2.0,5.112650451,4.976862111,same,0.3802014970779419,1.35,1966.9897534179688
5881,R_1lLczv84whbk80U,1_21_S,3,19.0,II,3.0,3.157679941,4.396789319,same,0.3767733210325241,1.42,1959.8766650390623
5882,R_1lLczv84whbk80U,1_21_S,4,29.0,-VI,4.0,6.800025179,4.225617168,same,0.3812309744954109,1.27,1940.5477368164063
5883,R_1lLczv84whbk80U,1_21_S,5,18.0,-V,2.0,7.334320503,4.718569944,same,0.3584277203679085,1.23,1867.6666162109375
5884,R_1lLczv84whbk80U,1_21_S,6,31.0,I,1.0,4.782639705,5.018487236,same,0.3767716966569424,1.7,1837.498505859375
5885,R_1lLczv84whbk80U,1_21_S,7,42.0,I,2.0,2.212269219,4.787172048,same,0.3858437292277813,1.67,1852.906696777344
5886,R_1lLczv84whbk80U,1_21_S,8,49.0,IV,3.0,4.830035577,4.800265143,same,0.3817646718025207,1.65,1900.6078649902345
5887,R_1lLczv84whbk80U,1_21_S,9,57.0,IV,3.0,3.84158003,4.993717803,same,0.3789466698467731,1.69,1895.8005236816407
5888,R_1lLczv84whbk80U,1_21_S,10,66.0,#ivo,4.0,5.841967534,4.852737664,same,0.3841238883137703,1.49,1906.6504223632812
5889,R_1lLczv84whbk80U,1_25_O,-2,,,,,,,,,
5890,R_1lLczv84whbk80U,1_25_O,-1,1.0,,,,,,,,
5891,R_1lLczv84whbk80U,1_25_O,0,12.0,-VI,4.0,3.397104365,4.545372176,same,0.369493350982666,1.05,1942.7115258789063
5892,R_1lLczv84whbk80U,1_25_O,1,21.0,v,4.0,4.510715135,3.905697203,same,0.3855727231502533,1.52,1962.8475549316408
5893,R_1lLczv84whbk80U,1_25_O,2,30.0,iv,4.0,2.417155453,4.467324708,same,0.3868364508450031,1.4,1917.956533203125
5894,R_1lLczv84whbk80U,1_25_O,3,36.0,v,4.0,4.641248391,4.664478745,same,0.3896006855368614,1.48,1970.2551623535155
5895,R_1lLczv84whbk80U,1_25_O,4,41.0,-II,4.0,7.467843116,4.616271573,same,0.3792650263011455,1.76,1844.368850097656
5896,R_1lLczv84whbk80U,1_25_O,5,50.0,-vii,1.0,6.373999924,5.440453897,same,0.3837909735739231,1.87,1869.1290356445313
5897,R_1lLczv84whbk80U,1_25_O,6,55.0,-vii,1.0,5.215315199,5.390820206,same,0.3755012708902359,1.73,1861.1443017578124
5898,R_1lLczv84whbk80U,1_25_O,7,64.0,i,2.0,5.305046918,5.174407821,same,0.3777390196919441,1.17,1939.208707275391
5899,R_1lLczv84whbk80U,1_25_O,8,69.0,v,2.0,5.53852457,4.84575946,same,0.3902300867438316,1.41,1963.700322265625
5900,R_1lLczv84whbk80U,1_25_O,9,77.0,-VI,2.0,4.071237224,5.182615743,same,0.3682433412969112,1.07,1942.2794604492187
5901,R_1lLczv84whbk80U,1_25_O,10,87.0,v,3.0,4.00562857,5.0017997,same,0.3835044601559639,1.52,1963.8639099121096
5902,R_1lLczv84whbk80U,1_25_S,-2,,,,,,,,,
5903,R_1lLczv84whbk80U,1_25_S,-1,-1.0,,,,,,,,
5904,R_1lLczv84whbk80U,1_25_S,0,7.0,-VI,4.0,3.397104365,4.545372176,same,0.369493350982666,1.05,1942.7115258789063
5905,R_1lLczv84whbk80U,1_25_S,1,14.0,v,4.0,4.510715135,3.905697203,same,0.3855727231502533,1.52,1962.8475549316408
5906,R_1lLczv84whbk80U,1_25_S,2,20.0,iv,4.0,2.417155453,4.467324708,same,0.3868364508450031,1.4,1917.956533203125
